Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
LCK,45,32,KEA3,0.9028571428571428,4,TK,SRC,SRCB,LCK
LIMK1,269,246,KEA3,0.1657142857142857,1,TKL,LISK,LIMK,LIMK1
LIMK2,181,176,KEA3,0.39714285714285713,2,TKL,LISK,LIMK,LIMK2
LRRK2,127,121,KEA3,0.5942857142857143,3,TKL,LRRK,LRRK,LRRK2
LYN,62.666666666666664,56,KEA3,0.82,4,TK,SRC,SRCB,LYN
MAK,237,220,KEA3,0.24285714285714285,1,CMGC,RCK,RCK,MAK
MAP2K1,48,36,KEA3,0.8914285714285715,4,STE,STE7,MEK1,MAP2K1
MAP2K2,208,197,KEA3,0.32,2,STE,STE7,MEK1,MAP2K2
MAP2K3,5,4,KEA3,0.9914285714285714,4,STE,STE7,MEK3,MAP2K3
MAP2K4,96.66666666666667,95,KEA3,0.6828571428571428,3,STE,STE7,MEK4,MAP2K4
MAP2K6,177.66666666666666,173,KEA3,0.4114285714285714,2,STE,STE7,MEK3,MAP2K6
MAP2K7,135,131,KEA3,0.5571428571428572,3,STE,STE7,MEK7,MAP2K7
MAP3K1,226,209,KEA3,0.27714285714285714,2,STE,STE11,MEKK1,MAP3K1
MAP3K10,249,232,KEA3,0.2057142857142857,1,TKL,MLK,MLK,MAP3K10
MAP3K11,183.66666666666666,179,KEA3,0.38285714285714284,2,TKL,MLK,MLK,MAP3K11
MAP3K13,238,221,KEA3,0.23714285714285716,1,TKL,MLK,LZK,MAP3K13
MAP3K14,157.66666666666666,153,KEA3,0.4857142857142857,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,265,243,KEA3,0.1742857142857143,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,277,253,KEA3,0.1457142857142857,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,297,269,KEA3,0.1,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,144,138,KEA3,0.5342857142857143,3,STE,STE11,ASK,MAP3K5
MAP3K6,233,217,KEA3,0.25142857142857145,2,STE,STE11,ASK,MAP3K6
MAP3K7,68.33333333333333,61,KEA3,0.8028571428571428,4,TKL,MLK,TAK1,MAP3K7
MAP3K8,154,150,KEA3,0.4942857142857143,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,239,222,KEA3,0.2342857142857143,1,STE,STE20,KHS,MAP4K1
MAP4K2,168.5,163,KEA3,0.45714285714285713,2,STE,STE20,KHS,MAP4K2
MAP4K3,288,262,KEA3,0.12,1,STE,STE20,KHS,MAP4K3
MAP4K4,304,275,KEA3,0.08285714285714285,1,STE,STE20,MSN,MAP4K4
MAP4K5,178.5,175,KEA3,0.4057142857142857,2,STE,STE20,KHS,MAP4K5
MAPK1,20,10,KEA3,0.9714285714285714,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,103.66666666666667,103,KEA3,0.6542857142857142,3,CMGC,MAPK,JNK,MAPK10
MAPK11,104.33333333333333,104,KEA3,0.6514285714285715,3,CMGC,MAPK,P38,MAPK11
MAPK12,103,101,KEA3,0.66,3,CMGC,MAPK,P38,MAPK12
MAPK13,175.66666666666666,170,KEA3,0.4257142857142857,2,CMGC,MAPK,P38,MAPK13
MAPK14,41.333333333333336,28,KEA3,0.9171428571428571,4,CMGC,MAPK,P38,MAPK14
MAPK15,177,172,KEA3,0.41714285714285715,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,27.666666666666668,16,KEA3,0.9542857142857143,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,219,206,KEA3,0.2857142857142857,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,116,112,KEA3,0.6228571428571429,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,26.333333333333332,15,KEA3,0.9571428571428572,4,CMGC,MAPK,JNK,MAPK8
MAPK9,35.666666666666664,20,KEA3,0.9428571428571428,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,19.333333333333332,9,KEA3,0.9742857142857143,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,291,263,KEA3,0.11714285714285715,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,88,84,KEA3,0.7228571428571429,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,109.66666666666667,108,KEA3,0.64,3,CAMK,CAMKL,MARK,MARK2
MARK3,81,74,KEA3,0.76,4,CAMK,CAMKL,MARK,MARK3
MARK4,332,297,KEA3,0.02,1,CAMK,CAMKL,MARK,MARK4
MAST1,236,219,KEA3,0.24571428571428572,1,AGC,MAST,MAST,MAST1
MAST2,310,280,KEA3,0.06857142857142857,1,AGC,MAST,MAST,MAST2
MATK,208,197,KEA3,0.32,2,TK,CSK,CSK,MATK
MELK,298,270,KEA3,0.09714285714285714,1,CAMK,CAMKL,MELK,MELK
MERTK,150,144,KEA3,0.5114285714285715,3,TK,AXL,AXL,MERTK
MET,153.66666666666666,149,KEA3,0.49714285714285716,2,TK,MET,MET,MET
MKNK1,101.33333333333333,99,KEA3,0.6714285714285714,3,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,205.5,196,KEA3,0.32571428571428573,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,228.5,212,KEA3,0.26571428571428574,2,CMGC,RCK,RCK,MOK
MOS,295,267,KEA3,0.10571428571428572,1,OTHER,MOS,MOS,MOS
MST1R,259,239,KEA3,0.18571428571428572,1,TK,MET,MET,MST1R
MTOR,74.66666666666667,67,KEA3,0.78,4,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,213.5,203,KEA3,0.3,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,252,235,KEA3,0.19714285714285715,1,STE,STE20,NINAC,MYO3A
NEK10,274,251,KEA3,0.15142857142857144,1,OTHER,NEK,NEK10,NEK10
NEK11,309,279,KEA3,0.07142857142857142,1,OTHER,NEK,NEK11,NEK11
NEK2,39,26,KEA3,0.9257142857142857,4,OTHER,NEK,NEK2,NEK2
NEK3,102,100,KEA3,0.6657142857142857,3,OTHER,NEK,NEK1,NEK3
NEK4,153,148,KEA3,0.5,3,OTHER,NEK,NEK4,NEK4
NEK6,103,101,KEA3,0.66,3,OTHER,NEK,NEK6,NEK6
NEK8,203.5,195,KEA3,0.3314285714285714,2,OTHER,NEK,NEK8,NEK8
NEK9,133,127,KEA3,0.5685714285714286,3,OTHER,NEK,NEK8,NEK9
NIM1K,250,233,KEA3,0.20285714285714285,1,CAMK,CAMKL,NIM1,NIM1K
NLK,171.33333333333334,167,KEA3,0.44285714285714284,2,CMGC,MAPK,NMO,NLK
NPR2,93.5,91,KEA3,0.6971428571428572,3,RGC,RGC,RGC,NPR2
NRBP2,227,210,KEA3,0.2714285714285714,2,OTHER,NRBP,NRBP,NRBP2
NTRK1,11,7,KEA3,0.9828571428571429,4,TK,TRK,TRK,NTRK1
NTRK2,306,277,KEA3,0.07714285714285714,1,TK,TRK,TRK,NTRK2
NTRK3,228,211,KEA3,0.26857142857142857,2,TK,TRK,TRK,NTRK3
NUAK1,150,144,KEA3,0.5114285714285715,3,CAMK,CAMKL,NUAK,NUAK1
NUAK2,285,259,KEA3,0.12857142857142856,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,273.5,250,KEA3,0.15428571428571428,1,STE,STE20,FRAY,OXSR1
PAK1,43.666666666666664,31,KEA3,0.9057142857142857,4,STE,STE20,PAKA,PAK1
PAK2,134.33333333333334,129,KEA3,0.5628571428571428,3,STE,STE20,PAKA,PAK2
PAK3,242,225,KEA3,0.2257142857142857,1,STE,STE20,PAKA,PAK3
PAK4,81.33333333333333,75,KEA3,0.7571428571428571,4,STE,STE20,PAKB,PAK4
PAK5,326,293,KEA3,0.03142857142857143,1,STE,STE20,PAKB,PAK5
PAK6,163.5,158,KEA3,0.4714285714285714,2,STE,STE20,PAKB,PAK6
PASK,287,261,KEA3,0.12285714285714286,1,CAMK,CAMKL,PASK,PASK
PBK,175.66666666666666,170,KEA3,0.4257142857142857,2,OTHER,TOPK,TOPK,PBK
PDGFRA,181,176,KEA3,0.39714285714285713,2,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,134,128,KEA3,0.5657142857142857,3,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,293,265,KEA3,0.11142857142857143,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,127.5,122,KEA3,0.5914285714285714,3,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,68,60,KEA3,0.8057142857142857,4,AGC,PDK1,PDK1,PDPK1
PIK3CA,198,190,KEA3,0.3485714285714286,2,NA,NA,NA,PIK3CA
PIK3CB,336,301,KEA3,0.008571428571428572,1,NA,NA,NA,PIK3CB
PIK3CG,305,276,KEA3,0.08,1,NA,NA,NA,PIK3CG
PIK3R4,243,226,KEA3,0.22285714285714286,1,OTHER,VPS15,VPS15,PIK3R4
PIM1,36.333333333333336,21,KEA3,0.94,4,CAMK,PIM,PIM,PIM1
PIM2,150.5,145,KEA3,0.5085714285714286,3,CAMK,PIM,PIM,PIM2
PINK1,147,141,KEA3,0.5257142857142857,3,OTHER,NKF2,NKF2,PINK1
PKMYT1,272,249,KEA3,0.15714285714285714,1,OTHER,WEE,WEE,PKMYT1
PKN1,117,113,KEA3,0.62,3,AGC,PKN,PKN,PKN1
PLK1,31,18,KEA3,0.9485714285714286,4,OTHER,PLK,PLK1,PLK1
PLK2,147.5,142,KEA3,0.5228571428571429,3,OTHER,PLK,PLK2,PLK2
