Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
IKBKB,135.66666666666666,134,KEA3,0.5057142857142857,3,OTHER,IKK,IKK,IKBKB
IKBKE,143.33333333333334,145,KEA3,0.4685714285714286,2,OTHER,IKK,IKK,IKBKE
ILK,124.66666666666667,122,KEA3,0.5571428571428572,3,TKL,MLK,ILK,ILK
INSR,118,113,KEA3,0.6028571428571429,3,TK,INSR,INSR,INSR
IRAK1,158,164,KEA3,0.39714285714285713,2,TKL,IRAK,IRAK,IRAK1
IRAK3,249,223,KEA3,0.18571428571428572,1,TKL,IRAK,IRAK,IRAK3
IRAK4,290,248,KEA3,0.11142857142857143,1,TKL,IRAK,IRAK,IRAK4
ITK,143.33333333333334,145,KEA3,0.4685714285714286,2,TK,TEC,TEC,ITK
JAK1,118,113,KEA3,0.6028571428571429,3,TK,JAKA,JAKA,JAK1
JAK2,55.666666666666664,30,KEA3,0.9057142857142857,4,TK,JAKA,JAKA,JAK2
JAK3,132,130,KEA3,0.5257142857142857,3,TK,JAKA,JAKA,JAK3
KDR,300,255,KEA3,0.09142857142857143,1,TK,VEGFR,VEGFR,KDR
KIT,152,157,KEA3,0.4228571428571429,2,TK,PDGFR,PDGFR,KIT
KSR1,19,6,KEA3,0.98,4,TKL,RAF,KSR,KSR1
KSR2,10,3,KEA3,0.9942857142857143,4,TKL,RAF,KSR,KSR2
LATS1,155.33333333333334,159,KEA3,0.41714285714285715,2,AGC,NDR,NDR,LATS1
LATS2,67.5,51,KEA3,0.8342857142857143,4,AGC,NDR,NDR,LATS2
LCK,92,82,KEA3,0.7228571428571429,3,TK,SRC,SRCB,LCK
LIMK1,282,242,KEA3,0.12857142857142856,1,TKL,LISK,LIMK,LIMK1
LIMK2,172.5,182,KEA3,0.33714285714285713,2,TKL,LISK,LIMK,LIMK2
LRRK2,155.5,160,KEA3,0.4142857142857143,2,TKL,LRRK,LRRK,LRRK2
LYN,103,96,KEA3,0.66,3,TK,SRC,SRCB,LYN
MAK,259,227,KEA3,0.17142857142857143,1,CMGC,RCK,RCK,MAK
MAP2K1,12.333333333333334,5,KEA3,0.9885714285714285,4,STE,STE7,MEK1,MAP2K1
MAP2K2,124.5,121,KEA3,0.56,3,STE,STE7,MEK1,MAP2K2
MAP2K3,29,15,KEA3,0.9514285714285714,4,STE,STE7,MEK3,MAP2K3
MAP2K4,129.66666666666666,126,KEA3,0.5428571428571428,3,STE,STE7,MEK4,MAP2K4
MAP2K6,166,175,KEA3,0.36,2,STE,STE7,MEK3,MAP2K6
MAP2K7,159,167,KEA3,0.38571428571428573,2,STE,STE7,MEK7,MAP2K7
MAP3K1,106,101,KEA3,0.6428571428571429,3,STE,STE11,MEKK1,MAP3K1
MAP3K10,267,232,KEA3,0.15714285714285714,1,TKL,MLK,MLK,MAP3K10
MAP3K11,166.33333333333334,176,KEA3,0.35714285714285715,2,TKL,MLK,MLK,MAP3K11
MAP3K13,247,220,KEA3,0.19428571428571428,1,TKL,MLK,LZK,MAP3K13
MAP3K14,151.33333333333334,156,KEA3,0.42857142857142855,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,58,33,KEA3,0.8942857142857142,4,TKL,MLK,ZAK,MAP3K20
MAP3K3,289,247,KEA3,0.11428571428571428,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,161,168,KEA3,0.38285714285714284,2,STE,STE11,MEKK4,MAP3K4
MAP3K5,137.66666666666666,138,KEA3,0.4942857142857143,2,STE,STE11,ASK,MAP3K5
MAP3K6,97,88,KEA3,0.6971428571428572,3,STE,STE11,ASK,MAP3K6
MAP3K7,126.66666666666667,124,KEA3,0.5485714285714286,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,35,18,KEA3,0.9428571428571428,4,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,261,229,KEA3,0.1657142857142857,1,STE,STE20,KHS,MAP4K1
MAP4K2,149,152,KEA3,0.44571428571428573,2,STE,STE20,KHS,MAP4K2
MAP4K3,294,251,KEA3,0.10285714285714286,1,STE,STE20,KHS,MAP4K3
MAP4K4,308,262,KEA3,0.07142857142857142,1,STE,STE20,MSN,MAP4K4
MAP4K5,120.5,117,KEA3,0.58,3,STE,STE20,KHS,MAP4K5
MAPK1,65.33333333333333,48,KEA3,0.8457142857142858,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,152,157,KEA3,0.4228571428571429,2,CMGC,MAPK,JNK,MAPK10
MAPK11,99,91,KEA3,0.6857142857142857,3,CMGC,MAPK,P38,MAPK11
MAPK12,104.33333333333333,98,KEA3,0.6542857142857142,3,CMGC,MAPK,P38,MAPK12
MAPK13,142.33333333333334,142,KEA3,0.48,2,CMGC,MAPK,P38,MAPK13
MAPK14,90.66666666666667,80,KEA3,0.7314285714285714,3,CMGC,MAPK,P38,MAPK14
MAPK15,194,198,KEA3,0.28,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,67,50,KEA3,0.84,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,231,215,KEA3,0.21428571428571427,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,103,96,KEA3,0.66,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,92.66666666666667,83,KEA3,0.72,3,CMGC,MAPK,JNK,MAPK8
MAPK9,60.333333333333336,39,KEA3,0.8742857142857143,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,67.66666666666667,52,KEA3,0.8285714285714286,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,297,252,KEA3,0.1,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,89.33333333333333,78,KEA3,0.74,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,114,106,KEA3,0.6285714285714286,3,CAMK,CAMKL,MARK,MARK2
MARK3,45,23,KEA3,0.9257142857142857,4,CAMK,CAMKL,MARK,MARK3
MARK4,333,281,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,245.5,219,KEA3,0.19714285714285715,1,AGC,MAST,MAST,MAST1
MAST2,314,267,KEA3,0.05714285714285714,1,AGC,MAST,MAST,MAST2
MATK,224,210,KEA3,0.23142857142857143,1,TK,CSK,CSK,MATK
MELK,162,169,KEA3,0.37714285714285717,2,CAMK,CAMKL,MELK,MELK
MERTK,150,154,KEA3,0.43714285714285717,2,TK,AXL,AXL,MERTK
MET,126.66666666666667,124,KEA3,0.5485714285714286,3,TK,MET,MET,MET
MKNK1,173.33333333333334,183,KEA3,0.3314285714285714,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,222,209,KEA3,0.2342857142857143,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,216,205,KEA3,0.25142857142857145,2,CMGC,RCK,RCK,MOK
MOS,301,256,KEA3,0.08857142857142856,1,OTHER,MOS,MOS,MOS
MST1R,276,239,KEA3,0.13714285714285715,1,TK,MET,MET,MST1R
MTOR,110.33333333333333,104,KEA3,0.6342857142857142,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,206,201,KEA3,0.2714285714285714,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,270,235,KEA3,0.14857142857142858,1,STE,STE20,NINAC,MYO3A
NEK10,286,245,KEA3,0.12,1,OTHER,NEK,NEK10,NEK10
NEK11,313,266,KEA3,0.06,1,OTHER,NEK,NEK11,NEK11
NEK2,60,38,KEA3,0.8771428571428571,4,OTHER,NEK,NEK2,NEK2
NEK3,163,170,KEA3,0.3742857142857143,2,OTHER,NEK,NEK1,NEK3
NEK4,178.5,189,KEA3,0.31142857142857144,2,OTHER,NEK,NEK4,NEK4
NEK6,63.33333333333333,44,KEA3,0.8571428571428571,4,OTHER,NEK,NEK6,NEK6
NEK8,220.5,208,KEA3,0.24285714285714285,1,OTHER,NEK,NEK8,NEK8
NEK9,164.5,171,KEA3,0.37142857142857144,2,OTHER,NEK,NEK8,NEK9
NIM1K,268,233,KEA3,0.15428571428571428,1,CAMK,CAMKL,NIM1,NIM1K
NLK,142.66666666666666,143,KEA3,0.47714285714285715,2,CMGC,MAPK,NMO,NLK
NPR2,94.5,86,KEA3,0.7057142857142857,3,RGC,RGC,RGC,NPR2
NRBP2,227,213,KEA3,0.22,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,84,72,KEA3,0.7571428571428571,4,TK,TRK,TRK,NTRK1
NTRK2,310,264,KEA3,0.06571428571428571,1,TK,TRK,TRK,NTRK2
NTRK3,213,204,KEA3,0.2571428571428571,2,TK,TRK,TRK,NTRK3
NUAK1,140.33333333333334,139,KEA3,0.49142857142857144,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,175,185,KEA3,0.32285714285714284,2,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274,237,KEA3,0.14285714285714285,1,STE,STE20,FRAY,OXSR1
PAK1,32.666666666666664,17,KEA3,0.9457142857142857,4,STE,STE20,PAKA,PAK1
PAK2,123,119,KEA3,0.5657142857142857,3,STE,STE20,PAKA,PAK2
PAK3,21,8,KEA3,0.9714285714285714,4,STE,STE20,PAKA,PAK3
PAK4,71.66666666666667,57,KEA3,0.8085714285714286,4,STE,STE20,PAKB,PAK4
PAK5,328,278,KEA3,0.025714285714285714,1,STE,STE20,PAKB,PAK5
PAK6,211.5,203,KEA3,0.26285714285714284,2,STE,STE20,PAKB,PAK6
PASK,171,181,KEA3,0.34,2,CAMK,CAMKL,PASK,PASK
PBK,184,191,KEA3,0.3057142857142857,2,OTHER,TOPK,TOPK,PBK
PDGFRA,59,35,KEA3,0.8857142857142857,4,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,135.66666666666666,134,KEA3,0.5057142857142857,3,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,299,254,KEA3,0.09428571428571429,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,131,128,KEA3,0.5342857142857143,3,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,114.5,107,KEA3,0.6257142857142857,3,AGC,PDK1,PDK1,PDPK1
PIK3CA,227,213,KEA3,0.22,1,NA,NA,NA,PIK3CA
PIK3CB,337,285,KEA3,0.005714285714285714,1,NA,NA,NA,PIK3CB
PIK3CG,309,263,KEA3,0.06857142857142857,1,NA,NA,NA,PIK3CG
PIK3R4,83,70,KEA3,0.7657142857142857,4,OTHER,VPS15,VPS15,PIK3R4
PIM1,67.66666666666667,52,KEA3,0.8285714285714286,4,CAMK,PIM,PIM,PIM1
PIM2,95.5,87,KEA3,0.7028571428571428,3,CAMK,PIM,PIM,PIM2
PINK1,147,150,KEA3,0.4542857142857143,2,OTHER,NKF2,NKF2,PINK1
PKMYT1,284,244,KEA3,0.12285714285714286,1,OTHER,WEE,WEE,PKMYT1
PKN1,116.66666666666667,111,KEA3,0.6142857142857143,3,AGC,PKN,PKN,PKN1
PLK1,49.333333333333336,27,KEA3,0.9142857142857143,4,OTHER,PLK,PLK1,PLK1
