Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
AURKB,83.07698299349515,7,PTM-SEA,0.9041095890410958,4,OTHER,AUR,AUR,AURKB
CDK3,0,54,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,40.322580645161295,34,PTM-SEA,0.4931506849315068,2,CMGC,CDK,CDK4,CDK6
CDK5,57.351652289492,27,PTM-SEA,0.6027397260273972,3,CMGC,CDK,CDK5,CDK5
PRKCE,-67.52771801066044,19,PTM-SEA,0.7123287671232876,3,AGC,PKC,ETA,PRKCE
PRKCQ,21.34001546125449,41,PTM-SEA,0.3972602739726027,2,AGC,PKC,DELTA,PRKCQ
PRKCZ,-68.03295841096136,18,PTM-SEA,0.726027397260274,3,AGC,PKC,IOTA,PRKCZ
PRKCD,-59.64298576752242,25,PTM-SEA,0.6301369863013698,3,AGC,PKC,DELTA,PRKCD
PRKAA1,-4.303392156008726,49,PTM-SEA,0.2876712328767123,2,CAMK,CAMKL,AMPK,PRKAA1
PAK1,5.612451442600964,48,PTM-SEA,0.3013698630136986,2,STE,STE20,PAKA,PAK1
PAK2,-48.38709677419356,30,PTM-SEA,0.5616438356164384,3,STE,STE20,PAKA,PAK2
PRKG2,81.36560132971962,8,PTM-SEA,0.8904109589041096,4,AGC,PKG,PKG,PRKG2
ROCK1,0,54,PTM-SEA,0,1,AGC,DMPK,ROCK,ROCK1
ATR,74.24972102218244,13,PTM-SEA,0.821917808219178,4,ATYPICAL,PIKK,ATR,ATR
CAMK2G,0,54,PTM-SEA,0,1,CAMK,CAMK2,CAMK2,CAMK2G
DYRK1A,-40.156069787258204,35,PTM-SEA,0.4794520547945205,2,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,-73.79725867709095,14,PTM-SEA,0.8082191780821918,4,AGC,PKG,PKG,PRKG1
PRKD1,-77.45184128310277,10,PTM-SEA,0.863013698630137,4,CAMK,PKD,PKD,PRKD1
RPS6KA2,-95.11491871610102,2,PTM-SEA,0.9863013698630136,4,AGC,RSK,RSK,RPS6KA2
RPS6KA1,-1.0978773813933094,52,PTM-SEA,0.2465753424657534,1,AGC,RSK,RSK,RPS6KA1
PKN1,105.64192704410164,1,PTM-SEA,1,4,AGC,PKN,PKN,PKN1
MAPK14,61.84180100212932,24,PTM-SEA,0.6438356164383562,3,CMGC,MAPK,P38,MAPK14
PIM3,-72.71761020970598,15,PTM-SEA,0.7671232876712328,4,CAMK,PIM,PIM,PIM3
BRSK2,0,54,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,54,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
PASK,0,54,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,54,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
PLK3,0,54,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,54,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,-66.1784293622331,20,PTM-SEA,0.6986301369863014,3,CAMK,PIM,PIM,PIM2
AKT3,-79.70313114684836,9,PTM-SEA,0.8767123287671232,4,AGC,AKT,AKT,AKT3
AAK1,301,275,KEA3,0.09142857142857143,1,OTHER,NAK,BIKE,AAK1
ABL1,77.33333333333333,61,KEA3,0.8057142857142857,4,TK,ABL,ABL,ABL1
ABL2,137,139,KEA3,0.5371428571428571,3,TK,ABL,ABL,ABL2
ACVR1,101,90,KEA3,0.7171428571428572,3,TKL,STKR,TYPE1,ACVR1
ACVR1B,218,217,KEA3,0.26285714285714284,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,214,214,KEA3,0.28,2,TKL,STKR,TYPE2,ACVR2B
AKT1,30.333333333333336,18,KEA3,0.9485714285714286,4,AGC,AKT,AKT,AKT1
AKT2,68,54,KEA3,0.8342857142857143,4,AGC,AKT,AKT,AKT2
AKT3,32,20,KEA3,0.9428571428571428,4,AGC,AKT,AKT,AKT3
ALK,41,25,KEA3,0.9228571428571428,4,TK,ALK,ALK,ALK
ARAF,114,109,KEA3,0.6371428571428571,3,TKL,RAF,RAF,ARAF
ATM,126.66666666666667,122,KEA3,0.5942857142857143,3,ATYPICAL,PIKK,ATM,ATM
ATR,82,69,KEA3,0.7828571428571428,4,ATYPICAL,PIKK,ATR,ATR
AURKA,24.666666666666668,14,KEA3,0.96,4,OTHER,AUR,AUR,AURKA
AURKB,112.33333333333333,107,KEA3,0.6485714285714286,3,OTHER,AUR,AUR,AURKB
AURKC,186.5,194,KEA3,0.3514285714285714,2,OTHER,AUR,AUR,AURKC
AXL,207,209,KEA3,0.3,2,TK,AXL,AXL,AXL
BLK,259.5,245,KEA3,0.17714285714285713,1,TK,SRC,SRCB,BLK
BMP2K,327,297,KEA3,0.02857142857142857,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,173.5,180,KEA3,0.3914285714285714,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,118,113,KEA3,0.62,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,205.5,208,KEA3,0.3057142857142857,2,TKL,STKR,TYPE2,BMPR2
BMX,110,105,KEA3,0.6542857142857142,3,TK,TEC,TEC,BMX
BRAF,129.5,126,KEA3,0.5771428571428572,3,TKL,RAF,RAF,BRAF
BRSK1,135.33333333333334,134,KEA3,0.5514285714285714,3,CAMK,CAMKL,BRSK,BRSK1
BRSK2,307,281,KEA3,0.07428571428571429,1,CAMK,CAMKL,BRSK,BRSK2
BTK,81.66666666666667,68,KEA3,0.7857142857142857,4,TK,TEC,TEC,BTK
BUB1,142.5,147,KEA3,0.5085714285714286,3,OTHER,BUB,BUB,BUB1
CAMK1,85.66666666666667,75,KEA3,0.7657142857142857,4,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,245.5,233,KEA3,0.21428571428571427,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,62.333333333333336,46,KEA3,0.8571428571428571,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,123.5,119,KEA3,0.6028571428571429,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,94,83,KEA3,0.7428571428571429,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,4,1,KEA3,1,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,81,67,KEA3,0.7885714285714286,4,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,127.33333333333333,123,KEA3,0.5885714285714285,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,140,142,KEA3,0.5285714285714286,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,283,262,KEA3,0.12857142857142856,1,AGC,DMPK,GEK,CDC42BPA
CDC7,173,179,KEA3,0.4,2,OTHER,CDC7,CDC7,CDC7
CDK1,44.5,27,KEA3,0.9171428571428571,4,CMGC,CDK,CDC2,CDK1
CDK11A,333,301,KEA3,0.017142857142857144,1,CMGC,CDK,CDK11,CDK11A
CDK11A,333,301,KEA3,0.017142857142857144,1,NA,NA,NA,CDK11A
CDK12,317,290,KEA3,0.04857142857142857,1,CMGC,CDK,CRK7,CDK12
CDK15,262,247,KEA3,0.17142857142857143,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,242,232,KEA3,0.21714285714285714,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,249,236,KEA3,0.20285714285714285,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,280,259,KEA3,0.13714285714285715,1,CMGC,CDK,CDK8,CDK19
CDK2,26,15,KEA3,0.9571428571428572,4,CMGC,CDK,CDC2,CDK2
CDK20,290,267,KEA3,0.11428571428571428,1,CMGC,CDK,CCRK,CDK20
CDK3,154.66666666666666,162,KEA3,0.4514285714285714,2,CMGC,CDK,CDC2,CDK3
CDK4,64,48,KEA3,0.8514285714285714,4,CMGC,CDK,CDK4,CDK4
CDK5,54,36,KEA3,0.8857142857142857,4,CMGC,CDK,CDK5,CDK5
CDK6,104.66666666666667,99,KEA3,0.68,3,CMGC,CDK,CDK4,CDK6
CDK7,53.333333333333336,35,KEA3,0.8885714285714286,4,CMGC,CDK,CDK7,CDK7
CDK8,211,212,KEA3,0.2885714285714286,2,CMGC,CDK,CDK8,CDK8
CDK9,66.66666666666667,52,KEA3,0.84,4,CMGC,CDK,CDK9,CDK9
CDKL3,304,278,KEA3,0.08285714285714285,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,102,92,KEA3,0.7114285714285714,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,48,29,KEA3,0.9114285714285715,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,80,64,KEA3,0.7971428571428572,4,CAMK,RAD53,RAD53,CHEK2
CHUK,74.33333333333333,58,KEA3,0.82,4,OTHER,IKK,IKK,CHUK
CLK1,114.5,111,KEA3,0.6314285714285715,3,CMGC,CLK,CLK,CLK1
CLK2,95,84,KEA3,0.74,3,CMGC,CLK,CLK,CLK2
CLK3,216,215,KEA3,0.2714285714285714,2,CMGC,CLK,CLK,CLK3
CLK4,323,295,KEA3,0.03428571428571429,1,CMGC,CLK,CLK,CLK4
CSF1R,144,148,KEA3,0.5057142857142857,3,TK,PDGFR,PDGFR,CSF1R
CSK,147.66666666666666,153,KEA3,0.48857142857142855,2,TK,CSK,CSK,CSK
CSNK1A1,39.666666666666664,23,KEA3,0.9314285714285714,4,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,306,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,83.33333333333333,72,KEA3,0.7742857142857142,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,133.33333333333334,132,KEA3,0.5571428571428572,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,150,157,KEA3,0.4685714285714286,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,185.5,193,KEA3,0.35428571428571426,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,257,243,KEA3,0.18285714285714286,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,46.333333333333336,28,KEA3,0.9142857142857143,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,127.33333333333333,123,KEA3,0.5885714285714285,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,82.66666666666667,71,KEA3,0.7771428571428571,4,CAMK,DAPK,DAPK,DAPK1
DAPK3,78.33333333333333,62,KEA3,0.8028571428571428,4,CAMK,DAPK,DAPK,DAPK3
DCLK1,265,249,KEA3,0.1657142857142857,1,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,102.5,94,KEA3,0.6971428571428572,3,TK,DDR,DDR,DDR1
DDR2,188,196,KEA3,0.3457142857142857,2,TK,DDR,DDR,DDR2
DMPK,138,140,KEA3,0.5342857142857143,3,AGC,DMPK,GEK,DMPK
DYRK1A,76,60,KEA3,0.8142857142857143,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,54.666666666666664,37,KEA3,0.8828571428571429,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,51.333333333333336,33,KEA3,0.8971428571428571,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,193,198,KEA3,0.34,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,102.5,94,KEA3,0.6971428571428572,3,CMGC,DYRK,DYRK2,DYRK4
EEF2K,135.5,135,KEA3,0.5485714285714286,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,89,79,KEA3,0.7542857142857143,4,TK,EGFR,EGFR,EGFR
EIF2AK1,316,289,KEA3,0.05142857142857143,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,53,34,KEA3,0.8942857142857142,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,304,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,322,294,KEA3,0.037142857142857144,1,TK,EPH,EPH,EPHA2
EPHA3,129.5,126,KEA3,0.5771428571428572,3,TK,EPH,EPH,EPHA3
EPHA4,328,298,KEA3,0.025714285714285714,1,TK,EPH,EPH,EPHA4
EPHA8,335,303,KEA3,0.011428571428571429,1,TK,EPH,EPH,EPHA8
EPHB1,324,296,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHB1
EPHB2,292,269,KEA3,0.10857142857142857,1,TK,EPH,EPH,EPHB2
EPHB3,234,229,KEA3,0.2257142857142857,1,TK,EPH,EPH,EPHB3
ERBB2,136,137,KEA3,0.5428571428571428,3,TK,EGFR,EGFR,ERBB2
ERBB4,321,293,KEA3,0.04,1,TK,EGFR,EGFR,ERBB4
FASTK,232,228,KEA3,0.22857142857142856,1,ATYPICAL,FAST,FAST,FASTK
FER,31,19,KEA3,0.9457142857142857,4,TK,FER,FER,FER
FES,270,252,KEA3,0.15714285714285714,1,TK,FER,FER,FES
FGFR1,158,168,KEA3,0.4342857142857143,2,TK,FGFR,FGFR,FGFR1
FGFR2,115,112,KEA3,0.6285714285714286,3,TK,FGFR,FGFR,FGFR2
FGFR3,176.5,182,KEA3,0.38571428571428573,2,TK,FGFR,FGFR,FGFR3
FGFR4,103.5,96,KEA3,0.6914285714285714,3,TK,FGFR,FGFR,FGFR4
FGR,60.5,44,KEA3,0.8628571428571429,4,TK,SRC,SRCA,FGR
FLT1,308,282,KEA3,0.07142857142857142,1,TK,VEGFR,VEGFR,FLT1
FLT3,174,181,KEA3,0.38857142857142857,2,TK,PDGFR,PDGFR,FLT3
FLT4,267,251,KEA3,0.16,1,TK,VEGFR,VEGFR,FLT4
FRK,161.5,172,KEA3,0.4228571428571429,2,TK,SRC,FRK,FRK
FYN,67.33333333333333,53,KEA3,0.8371428571428572,4,TK,SRC,SRCA,FYN
GRK1,151,158,KEA3,0.4657142857142857,2,AGC,GRK,GRK,GRK1
GRK2,41.666666666666664,26,KEA3,0.92,4,AGC,GRK,BARK,GRK2
GRK3,101,90,KEA3,0.7171428571428572,3,AGC,GRK,BARK,GRK3
GRK5,26.666666666666668,16,KEA3,0.9542857142857143,4,AGC,GRK,GRK,GRK5
GRK6,148,154,KEA3,0.4857142857142857,2,AGC,GRK,GRK,GRK6
GSK3A,103,95,KEA3,0.6942857142857143,3,CMGC,GSK,GSK,GSK3A
GSK3B,14,7,KEA3,0.9828571428571429,4,CMGC,GSK,GSK,GSK3B
HASPIN,223,221,KEA3,0.24857142857142858,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,114,109,KEA3,0.6371428571428571,3,TK,SRC,SRCB,HCK
HIPK1,157,167,KEA3,0.43714285714285717,2,CMGC,DYRK,HIPK,HIPK1
HIPK2,77.33333333333333,61,KEA3,0.8057142857142857,4,CMGC,DYRK,HIPK,HIPK2
HIPK3,293,270,KEA3,0.10571428571428572,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,102.5,94,KEA3,0.6971428571428572,3,CMGC,DYRK,HIPK,HIPK4
ICK,281,260,KEA3,0.13428571428571429,1,CMGC,RCK,RCK,CILK1
IGF1R,113.33333333333333,108,KEA3,0.6457142857142857,3,TK,INSR,INSR,IGF1R
IKBKB,53.333333333333336,35,KEA3,0.8885714285714286,4,OTHER,IKK,IKK,IKBKB
IKBKE,51.333333333333336,33,KEA3,0.8971428571428571,4,OTHER,IKK,IKK,IKBKE
ILK,147.33333333333334,151,KEA3,0.4942857142857143,2,TKL,MLK,ILK,ILK
INSR,119.66666666666667,115,KEA3,0.6142857142857143,3,TK,INSR,INSR,INSR
IRAK1,145,150,KEA3,0.49714285714285716,2,TKL,IRAK,IRAK,IRAK1
IRAK3,249,236,KEA3,0.20285714285714285,1,TKL,IRAK,IRAK,IRAK3
IRAK4,291,268,KEA3,0.11142857142857143,1,TKL,IRAK,IRAK,IRAK4
ITK,159.66666666666666,171,KEA3,0.4257142857142857,2,TK,TEC,TEC,ITK
JAK1,148.5,155,KEA3,0.4828571428571429,2,TK,JAKA,JAKA,JAK1
JAK2,79.33333333333333,63,KEA3,0.8,4,TK,JAKA,JAKA,JAK2
JAK3,158.33333333333334,169,KEA3,0.43142857142857144,2,TK,JAKA,JAKA,JAK3
KDR,302,276,KEA3,0.08857142857142856,1,TK,VEGFR,VEGFR,KDR
KIT,124,120,KEA3,0.6,3,TK,PDGFR,PDGFR,KIT
KSR1,207,209,KEA3,0.3,2,TKL,RAF,KSR,KSR1
KSR2,196,200,KEA3,0.32857142857142857,2,TKL,RAF,KSR,KSR2
LATS1,196,200,KEA3,0.32857142857142857,2,AGC,NDR,NDR,LATS1
LATS2,131.5,128,KEA3,0.5714285714285714,3,AGC,NDR,NDR,LATS2
LCK,50.666666666666664,32,KEA3,0.9028571428571428,4,TK,SRC,SRCB,LCK
LIMK1,282,261,KEA3,0.13142857142857142,1,TKL,LISK,LIMK,LIMK1
LIMK2,214,214,KEA3,0.28,2,TKL,LISK,LIMK,LIMK2
LRRK2,155.5,164,KEA3,0.44571428571428573,2,TKL,LRRK,LRRK,LRRK2
LYN,104.33333333333333,98,KEA3,0.6828571428571428,3,TK,SRC,SRCB,LYN
MAK,261,246,KEA3,0.1742857142857143,1,CMGC,RCK,RCK,MAK
MAP2K1,133.33333333333334,132,KEA3,0.5571428571428572,3,STE,STE7,MEK1,MAP2K1
MAP2K2,218,217,KEA3,0.26285714285714284,2,STE,STE7,MEK1,MAP2K2
MAP2K3,250,238,KEA3,0.19714285714285715,1,STE,STE7,MEK3,MAP2K3
MAP2K4,168,175,KEA3,0.4142857142857143,2,STE,STE7,MEK4,MAP2K4
MAP2K6,178,185,KEA3,0.37714285714285717,2,STE,STE7,MEK3,MAP2K6
MAP2K7,152,159,KEA3,0.46285714285714286,2,STE,STE7,MEK7,MAP2K7
MAP3K1,254,241,KEA3,0.18857142857142858,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,271,253,KEA3,0.15428571428571428,1,TKL,MLK,MLK,MAP3K10
MAP3K11,201.33333333333334,204,KEA3,0.3171428571428571,2,TKL,MLK,MLK,MAP3K11
MAP3K13,249.5,237,KEA3,0.2,1,TKL,MLK,LZK,MAP3K13
MAP3K14,106.66666666666667,101,KEA3,0.6714285714285714,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,198,201,KEA3,0.32571428571428573,2,TKL,MLK,ZAK,MAP3K20
MAP3K3,289,266,KEA3,0.11714285714285715,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,305,279,KEA3,0.08,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,119,114,KEA3,0.6171428571428571,3,STE,STE11,ASK,MAP3K5
MAP3K6,258,244,KEA3,0.18,1,STE,STE11,ASK,MAP3K6
MAP3K7,114,109,KEA3,0.6371428571428571,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,147.5,152,KEA3,0.49142857142857144,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,263,248,KEA3,0.16857142857142857,1,STE,STE20,KHS,MAP4K1
MAP4K2,196,200,KEA3,0.32857142857142857,2,STE,STE20,KHS,MAP4K2
MAP4K3,297,273,KEA3,0.09714285714285714,1,STE,STE20,KHS,MAP4K3
MAP4K4,312,285,KEA3,0.06285714285714286,1,STE,STE20,MSN,MAP4K4
MAP4K5,156.5,166,KEA3,0.44,2,STE,STE20,KHS,MAP4K5
MAPK1,13,5,KEA3,0.9885714285714285,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,101.66666666666667,91,KEA3,0.7142857142857143,3,CMGC,MAPK,JNK,MAPK10
MAPK11,104.33333333333333,98,KEA3,0.6828571428571428,3,CMGC,MAPK,P38,MAPK11
MAPK12,122.66666666666667,118,KEA3,0.6057142857142858,3,CMGC,MAPK,P38,MAPK12
MAPK13,182.66666666666666,190,KEA3,0.3628571428571429,2,CMGC,MAPK,P38,MAPK13
MAPK14,40.333333333333336,24,KEA3,0.9285714285714286,4,CMGC,MAPK,P38,MAPK14
MAPK15,179,187,KEA3,0.37142857142857144,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,19.333333333333332,11,KEA3,0.9714285714285714,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,209.5,211,KEA3,0.29428571428571426,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,107.33333333333333,103,KEA3,0.6657142857142857,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,55,38,KEA3,0.88,4,CMGC,MAPK,JNK,MAPK8
MAPK9,18,10,KEA3,0.9742857142857143,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,84,74,KEA3,0.7685714285714286,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,300,274,KEA3,0.09428571428571429,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,55.666666666666664,39,KEA3,0.8771428571428571,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,93.33333333333333,82,KEA3,0.7457142857142857,3,CAMK,CAMKL,MARK,MARK2
MARK3,98.66666666666667,88,KEA3,0.7285714285714285,3,CAMK,CAMKL,MARK,MARK3
MARK4,334,302,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,247.5,235,KEA3,0.20857142857142857,1,AGC,MAST,MAST,MAST1
MAST2,315,288,KEA3,0.054285714285714284,1,AGC,MAST,MAST,MAST2
MATK,224,222,KEA3,0.24571428571428572,1,TK,CSK,CSK,MATK
MELK,306,280,KEA3,0.07714285714285714,1,CAMK,CAMKL,MELK,MELK
MERTK,153,161,KEA3,0.4542857142857143,2,TK,AXL,AXL,MERTK
MET,118,113,KEA3,0.62,3,TK,MET,MET,MET
MKNK1,177.66666666666666,184,KEA3,0.38,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,223,221,KEA3,0.24857142857142858,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,241,231,KEA3,0.22,1,CMGC,RCK,RCK,MOK
MOS,303,277,KEA3,0.08571428571428572,1,OTHER,MOS,MOS,MOS
MST1R,202,205,KEA3,0.3142857142857143,2,TK,MET,MET,MST1R
MTOR,144.33333333333334,149,KEA3,0.5028571428571429,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,228.5,226,KEA3,0.2342857142857143,1,CAMK,MLCK,MLCK,MYLK2
MYO3A,274,256,KEA3,0.1457142857142857,1,STE,STE20,NINAC,MYO3A
NEK10,286,264,KEA3,0.12285714285714286,1,OTHER,NEK,NEK10,NEK10
NEK11,163,173,KEA3,0.42,2,OTHER,NEK,NEK11,NEK11
NEK2,111.66666666666667,106,KEA3,0.6514285714285715,3,OTHER,NEK,NEK2,NEK2
NEK3,141.5,145,KEA3,0.5171428571428571,3,OTHER,NEK,NEK1,NEK3
NEK4,185,192,KEA3,0.35714285714285715,2,OTHER,NEK,NEK4,NEK4
NEK6,102.33333333333333,93,KEA3,0.7085714285714285,3,OTHER,NEK,NEK6,NEK6
NEK8,221.5,219,KEA3,0.2571428571428571,2,OTHER,NEK,NEK8,NEK8
NEK9,107,102,KEA3,0.6685714285714286,3,OTHER,NEK,NEK8,NEK9
NIM1K,272,254,KEA3,0.15142857142857144,1,CAMK,CAMKL,NIM1,NIM1K
NLK,135.66666666666666,136,KEA3,0.5457142857142857,3,CMGC,MAPK,NMO,NLK
